gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	acceptedNameUsage	acceptedNameUsageID	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	basisOfRecord	bed	behavior	catalogNumber	class	collectionCode	collectionID	continent	coordinatePrecision	coordinateUncertaintyInMeters	country	countryCode	county	dataGeneralizations	datasetID	datasetName	dateIdentified	day	decimalLatitude	decimalLongitude	disposition	dynamicProperties	earliestAgeOrLowestStage	earliestEonOrLowestEonothem	earliestEpochOrLowestSeries	earliestEraOrLowestErathem	earliestPeriodOrLowestSystem	endDayOfYear	establishmentMeans	eventDate	eventID	eventRemarks	eventTime	family	fieldNotes	fieldNumber	footprintSRS	footprintSpatialFit	footprintWKT	formation	genus	geodeticDatum	geologicalContextID	georeferencedDate	georeferenceProtocol	georeferenceRemarks	georeferenceSources	georeferenceVerificationStatus	georeferencedBy	group	habitat	higherClassification	higherGeography	higherGeographyID	highestBiostratigraphicZone	identificationID	identificationQualifier	identificationReferences	identificationRemarks	identificationVerificationStatus	identifiedBy	individualCount	individualID	informationWithheld	infraspecificEpithet	institutionCode	institutionID	island	islandGroup	kingdom	latestAgeOrHighestStage	latestEonOrHighestEonothem	latestEpochOrHighestSeries	latestEraOrHighestErathem	latestPeriodOrHighestSystem	lifeStage	lithostratigraphicTerms	locality	locationAccordingTo	locationID	locationRemarks	lowestBiostratigraphicZone	materialSampleID	maximumDepthInMeters	maximumDistanceAboveSurfaceInMeters	maximumElevationInMeters	member	minimumDepthInMeters	minimumDistanceAboveSurfaceInMeters	minimumElevationInMeters	month	municipality	nameAccordingTo	nameAccordingToID	namePublishedIn	namePublishedInID	namePublishedInYear	nomenclaturalCode	nomenclaturalStatus	occurrenceDetails	occurrenceID	occurrenceRemarks	occurrenceStatus	order	originalNameUsage	originalNameUsageID	otherCatalogNumbers	ownerInstitutionCode	parentNameUsage	parentNameUsageID	phylum	pointRadiusSpatialFit	preparations	previousIdentifications	recordNumber	recordedBy	reproductiveCondition	samplingEffort	samplingProtocol	scientificName	scientificNameAuthorship	scientificNameID	sex	specificEpithet	startDayOfYear	stateProvince	subgenus	taxonConceptID	taxonID	taxonRank	taxonRemarks	taxonomicStatus	typeStatus	verbatimCoordinateSystem	verbatimCoordinates	verbatimDepth	verbatimElevation	verbatimEventDate	verbatimLatitude	verbatimLocality	verbatimLongitude	verbatimSRS	verbatimTaxonRank	vernacularName	waterBody	year
1019869997									Campylopus filifolius (UBC B46861)																	57832									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=318814&ass_num=B46861				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B46861		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1940-03-01											Campylopus										on the ground														filifolius	University of British Columbia				Plantae								mountain at km 10, guavale purchase unit sierra de cayey																				ICBN			57832							University of British Columbia					dried		6711	W.C. Steere				Campylopus filifolius				filifolius						species								1940 Mar 01	?n		?w					
1019869948									Campylopus filifolius (UBC B46862)																	57833									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=318815&ass_num=B46862				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B46862		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1969-04-14											Campylopus										on leaning tree										M.R. Crosby; 1972				filifolius	University of British Columbia				Plantae								caribbean natl forest, luquillo division. side road to mt. britton, from road 191, s. of mameyes																				ICBN			57833							University of British Columbia					dried		4680	M.R. Crosby; C.A. Crosby				Campylopus filifolius				filifolius						species								1969 Apr 14	?n		?w					
1019869935									Campylopus cygneus (UBC B46833)																	57804									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=318786&ass_num=B46833				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B46833		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1923-02-23/26											Campylopus										on rocks														cygneus	University of British Columbia				Plantae								summit of el yunque; catalina-yunque trail, luquillo mtns.																				ICBN			57804							University of British Columbia					dried		7687	E.G. Britton				Campylopus cygneus				cygneus						species								1923 Feb 23-26	?n		?w					
1019870080									Campylopus filifolius (UBC B46992)																	57951									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=318933&ass_num=B46992				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B46992		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1940-03-01											Campylopus										on the ground														filifolius	University of British Columbia				Plantae								mountain at km. 20, guavate purchase unit, sierra de cayey																				ICBN			57951							University of British Columbia					dried		6711	W.C. Steere				Campylopus filifolius				filifolius						species								1940 Mar 01	?n		?w					
1019870264									Campylopus gracilicaulis (UBC B47809)																	58097									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=319079&ass_num=B47809				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B47809		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1940-03-02											Campylopus										on shaded sand										W.C. Steere				gracilicaulis	University of British Columbia				Plantae								s. shore of laguna tortuguero, manate																				ICBN			58097							University of British Columbia					dried		6770	W.C. Steere				Campylopus gracilicaulis				gracilicaulis						species								1940 Mar 02	?n		?w					
1019870272									Campylopus gracilicaulis (UBC B47808)																	58096									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=319078&ass_num=B47808				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B47808		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-12-28											Campylopus										on earth										W.C. Steere				gracilicaulis	University of British Columbia				Plantae								"ccc camp ""buena vista"". maricao insular forest"																				ICBN			58096							University of British Columbia					dried		5482	W.C. Steere				Campylopus gracilicaulis				gracilicaulis						species								1939 Dec 28	?n		?w					
1019870595									Campylopus richardii (UBC B48508)																	58459									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=319441&ass_num=B48508				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B48508		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1923-02-23/26											Campylopus																								richardii	University of British Columbia				Plantae								catalina-yunque trail, luquillo mtns., summit of el yunque																				ICBN			58459							University of British Columbia					dried		7634	E.G. Britton				Campylopus richardii				richardii						species								1923 Feb 23-26	?n		?w					
1019870565									Campylopus porphyrodictyon (UBC B47983)																	58431									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=319413&ass_num=B47983				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B47983		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1923-02-23/26											Campylopus																								porphyrodictyon	University of British Columbia				Plantae								catalina-yunque trail, luquillo mtns.																				ICBN			58431							University of British Columbia					dried		s.n.	E.G. Britton				Campylopus porphyrodictyon				porphyrodictyon						species								1923 Feb 23-26	?n		?w					
1019870551									Campylopus praealtus (UBC B47990)																	58438									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=319420&ass_num=B47990				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B47990		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1974-08-13											Campylopus										on ground														praealtus	University of British Columbia				Plantae								wet top of mountain																				ICBN			58438							University of British Columbia					dried		s.n.	J.A. Shafer				Campylopus praealtus				praealtus						species								1974 Aug 13	?n		?w					
1019870545									Campylopus praealtus (UBC B47987)																	58435									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=319417&ass_num=B47987				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B47987		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-09-21											Campylopus										on bare rock										W.C. Steere				praealtus	University of British Columbia				Plantae								summit of el yunque rock, sierra de luquillo																				ICBN			58435							University of British Columbia					dried		4036	W.C. Steere				Campylopus praealtus				praealtus						species								1939 Sep 21	?n		?w					
1019870568									Campylopus richardii (UBC B48506)																	58457									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=319439&ass_num=B48506				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B48506		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-09-29											Campylopus										on ground among sedges, shrubby forest										W.C. Steere				richardii	University of British Columbia				Plantae								el duque, sierra de luquillo																				ICBN			58457							University of British Columbia					dried		4130	W.C. Steere				Campylopus richardii				richardii						species								1939 Sep 29	?n		?w					
1019870572									Campylopus praealtus (UBC B47988)																	58436									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=319418&ass_num=B47988				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B47988		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-09-29											Campylopus										on the ground in mossy forest														praealtus	University of British Columbia				Plantae								el duque, sierra de luquillo																				ICBN			58436							University of British Columbia					dried		4125	W.C. Steere				Campylopus praealtus				praealtus						species								1939 Sep 29	?n		?w					
1019870560									Campylopus porphyrodictyon (UBC B47981)																	58429									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=319411&ass_num=B47981				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B47981		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-05-20											Campylopus										decayed logs														porphyrodictyon	University of British Columbia				Plantae								along trail to pinnacles, sierra de luquillo																				ICBN			58429							University of British Columbia					dried		130	M. Harvey				Campylopus porphyrodictyon				porphyrodictyon						species								1939 May 20	?n		?w					
1019870564									Campylopus porphyrodictyon (UBC B47982)																	58430									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=319412&ass_num=B47982				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B47982		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-09-21											Campylopus										on tree 2 in. from ground														porphyrodictyon	University of British Columbia				Plantae								el yunque, sierra de luquillo																				ICBN			58430							University of British Columbia					dried		4042	W.C. Steere				Campylopus porphyrodictyon				porphyrodictyon						species								1939 Sep 21	?n		?w					
1019870590									Campylopus richardii (UBC B48509)																	58460									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=319442&ass_num=B48509				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B48509		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1940-05-14											Campylopus										on exposed cliff										W.C. Steere				richardii	University of British Columbia				Plantae								n. side of el yunque, sierra de luquillo																				ICBN			58460							University of British Columbia					dried		7134	W.C. Steere				Campylopus richardii				richardii						species								1940 May 14	?n		?w					
1019870584									Campylopus richardii (UBC B48510)																	58461									en				2014-05-15			http://bridge.botany.ubc.ca/herbarium/details.php?db=Bryophytes.fmp12&layout=Bryophytes_web_details&recid=319443&ass_num=B48510				http://www.canadensys. net/norms	University of British Columbia							PhysicalObject									PreservedSpecimen			B48510		UBC	urn:lsid:biocol.org:col:15106				Puerto Rico				http://dataset.canadensys.net/ubc-bryophyte-specimens	University of British Columbia Herbarium (UBC) - Bryophytes Collection														1939-10-07											Campylopus										on bare rock, summit of rocky buttress										W.C. Steere				richardii	University of British Columbia				Plantae								n. side of el yunque, sierra de luquillo																				ICBN			58461							University of British Columbia					dried		4291	W.C. Steere				Campylopus richardii				richardii						species								1939 Oct 07	?n		?w					
